33.75,35.10,35.28,45.51,48.11,32.68,22.89,23.25,25.58,31.06,30.34,32.05,43.99,47.94,30.97,17.77,18.13,19.03,26.21,26.12,28.55,41.65,47.67,24.60,15.80,16.70,17.24,16.16,14.63,15.80,37.88,44.52,15.35,13.29,13.64,13.73,14.81,13.55,13.46,31.69,37.88,11.40,11.13,13.64,12.66,12.57,13.82,13.73,27.11,32.85,10.59,11.04,11.04,12.21,16.43,17.32,16.25,34.47,35.46,16.97,15.80,17.68,13.91,16.07,15.53,16.16,28.10,27.74,9.52,13.91,15.98,12.84,14.27,14.00,14.36,24.42,24.06,9.87,13.46,14.18,12.21,44.43,44.43,44.34,35.64,37.34,35.91,46.05,46.41,46.68,43.36,43.36,44.25,34.11,35.91,28.10,39.86,39.68,39.86,42.91,43.81,42.82,31.78,34.74,26.12,28.46,31.96,30.07,27.02,27.92,26.84,39.23,39.14,33.21,25.49,26.93,27.65,21.18,23.16,21.99,42.46,44.17,30.97,17.77,19.57,17.41,19.12,19.39,17.68,41.83,43.90,28.46,13.46,16.07,15.35,26.93,28.37,26.75,40.66,39.86,33.39,28.19,28.99,28.28,23.25,22.53,23.61,42.64,44.08,33.93,18.85,20.56,19.84,21.10,21.27,20.74,41.83,43.63,31.33,17.41,20.29,16.79,44.25,43.54,44.34,50.45,50.18,50.81,48.29,48.83,48.03,43.09,43.81,43.27,49.37,49.82,50.00,47.04,46.68,47.13,42.91,42.37,43.00,48.56,49.55,48.65,45.33,44.34,46.68,34.83,35.28,36.54,47.04,47.13,47.85,37.16,34.47,41.20,33.57,32.68,35.82,42.82,42.37,43.81,28.19,26.66,35.64,30.70,30.07,33.57,37.52,39.50,40.75,24.69,23.61,27.92,35.01,33.66,34.74,46.41,47.40,47.40,35.37,33.03,41.02,33.03,31.51,34.11,43.00,41.38,42.82,29.35,27.20,34.92,30.43,30.52,33.75,37.52,40.75,40.48,25.67,26.57,28.46
26.66,27.47,28.01,40.48,37.16,36.36,18.04,19.75,19.66,20.02,20.65,22.17,43.72,43.09,39.05,16.34,16.43,16.16,16.25,17.24,18.58,42.10,43.99,33.57,14.81,15.71,15.98,11.94,11.40,12.12,35.73,37.88,17.41,12.03,16.43,11.31,10.32,10.32,10.14,30.79,30.88,12.66,7.18,11.31,9.61,8.98,8.62,9.78,28.82,24.15,11.22,7.00,7.81,10.14,11.49,11.85,11.94,29.53,27.83,14.81,12.93,16.61,10.95,10.86,9.43,10.50,24.60,19.30,9.61,8.44,10.14,7.99,9.16,8.98,10.68,23.25,14.09,10.05,7.54,7.99,7.63,38.42,39.23,38.24,12.03,6.55,16.16,36.62,40.93,35.46,35.46,36.45,35.01,18.49,14.81,15.89,18.40,21.27,17.24,30.34,30.25,30.88,23.61,21.10,20.11,11.49,12.75,11.40,11.40,12.21,12.21,33.03,29.80,28.28,10.86,11.94,11.04,11.40,12.39,11.67,41.65,41.56,37.43,10.68,12.30,11.40,10.86,11.31,11.22,42.01,42.82,36.00,11.67,11.94,11.58,12.03,12.03,13.38,31.24,28.19,26.75,12.48,13.82,12.93,12.75,12.21,13.29,41.11,40.48,36.36,11.31,13.11,14.81,12.75,13.64,14.18,41.02,41.65,37.07,12.21,13.64,12.66,38.87,39.41,39.50,42.55,44.97,40.31,45.51,45.24,45.24,37.88,38.24,37.88,44.08,46.50,44.79,42.46,38.96,43.72,36.62,36.89,37.43,41.29,44.17,43.54,35.73,31.69,40.93,23.52,21.90,26.57,23.88,29.80,27.38,24.60,20.11,30.25,18.85,18.13,21.99,22.26,29.17,27.65,14.81,13.73,17.95,15.35,15.44,19.21,21.10,25.13,23.43,12.57,12.03,14.09,20.65,19.30,24.15,23.79,31.69,27.65,21.27,18.13,25.04,16.88,16.70,20.47,22.35,28.99,25.58,13.82,13.29,16.07,15.44,15.98,16.97,21.90,27.92,24.69,13.20,12.75,13.02
14.90,14.90,16.25,38.78,38.69,31.06,10.14,10.77,12.21,12.12,13.29,13.73,42.19,44.17,34.29,11.22,10.05,13.64,11.04,11.85,12.12,41.29,44.70,29.80,11.67,11.22,13.82,8.62,8.26,9.16,36.00,38.33,17.15,8.89,11.76,8.44,8.71,7.63,7.99,31.51,31.15,13.73,6.55,8.62,8.98,7.72,9.16,8.71,29.62,26.03,14.18,7.36,8.08,9.16,8.89,9.07,8.62,30.88,27.29,14.99,8.80,10.95,8.53,9.07,8.26,10.05,25.67,20.02,11.04,8.08,8.62,9.43,8.44,8.89,8.44,23.88,16.25,11.85,8.35,8.08,9.78,34.47,34.56,33.30,17.50,17.86,11.58,24.96,29.08,24.96,30.79,31.60,30.61,22.35,21.36,16.16,14.81,15.35,14.45,26.03,26.84,26.93,25.76,24.42,20.11,8.80,9.69,9.69,12.48,13.82,12.75,35.19,31.33,27.74,9.96,10.68,9.78,11.58,13.20,12.93,42.73,41.47,36.00,9.16,9.25,11.04,10.50,11.13,12.30,43.36,43.09,36.54,9.87,10.77,9.96,13.55,12.93,14.00,32.85,30.52,27.20,10.41,11.13,11.67,13.11,13.11,13.29,42.19,40.22,36.09,10.32,9.69,11.58,11.67,12.84,12.84,42.46,42.19,36.00,10.41,11.40,11.13,27.56,28.01,26.03,35.73,38.06,32.94,34.74,36.54,33.12,26.84,27.20,25.13,42.19,43.36,39.68,32.23,29.89,32.41,25.31,26.57,24.78,41.20,43.99,39.50,26.48,22.89,30.16,18.49,17.50,21.45,29.53,33.84,26.57,18.76,16.16,23.70,17.95,16.25,18.58,28.01,30.61,28.19,13.91,12.39,16.43,15.71,15.44,17.06,24.69,27.29,25.13,13.29,10.32,13.20,19.30,18.13,21.18,28.01,34.20,25.76,18.67,16.61,23.34,18.13,16.52,19.21,26.30,30.52,26.66,14.36,12.21,16.70,17.15,15.89,17.86,25.67,29.53,24.87,13.20,12.12,14.27
17.41,18.04,19.03,38.69,36.27,33.12,11.85,13.20,13.20,14.36,14.63,15.71,41.38,41.92,32.41,12.03,13.46,12.66,12.48,11.58,12.84,38.78,42.28,24.69,11.49,12.75,12.75,9.78,9.61,8.89,26.30,35.10,12.75,10.50,13.82,8.71,8.08,7.81,8.62,19.30,25.49,10.14,6.19,9.43,7.72,7.90,7.18,7.45,13.29,19.12,11.85,7.45,7.18,8.80,9.69,10.41,9.43,22.35,26.57,15.08,8.53,11.94,8.17,9.25,8.35,9.34,14.45,17.86,10.95,8.26,8.98,7.00,8.26,7.72,7.27,12.48,12.21,12.12,7.09,6.73,7.81,41.02,41.02,40.84,9.61,11.04,12.03,33.03,37.16,32.76,37.34,39.23,37.88,13.91,12.57,12.03,19.57,20.20,20.02,33.93,35.19,35.01,17.68,15.53,14.00,12.21,13.02,12.84,12.21,13.55,13.20,27.20,23.79,21.54,9.87,9.87,10.14,9.69,10.50,11.13,35.55,35.64,26.30,6.01,7.63,7.81,8.35,8.89,8.26,35.73,38.06,25.31,6.01,8.26,6.19,13.82,13.91,14.00,27.38,23.25,21.36,9.96,12.12,11.49,11.49,10.77,11.40,34.65,34.74,26.03,7.09,8.89,8.98,8.98,9.96,9.52,34.11,35.46,24.78,7.45,7.99,7.72,44.43,44.52,44.88,48.20,49.19,48.74,47.31,46.68,47.85,43.81,43.54,43.99,47.04,47.76,47.94,43.36,39.68,46.95,42.82,42.37,43.45,44.61,44.79,46.95,36.18,32.94,43.18,31.60,30.52,34.11,42.10,42.10,44.34,31.51,27.11,38.24,28.46,27.11,32.50,32.68,32.32,38.15,22.53,18.85,32.05,25.58,23.34,30.16,29.98,29.44,32.76,18.58,14.36,25.31,31.69,30.43,34.20,41.74,42.19,44.08,28.90,26.03,37.52,27.83,27.02,32.32,34.11,33.66,37.52,22.80,19.39,31.15,25.49,23.61,30.43,31.78,31.87,33.57,18.58,15.62,25.85
18.67,18.58,18.94,44.17,40.75,38.33,14.18,14.09,17.77,15.17,15.89,16.34,45.78,43.63,36.80,13.46,12.66,15.08,13.11,13.64,15.08,45.33,43.90,26.03,13.29,12.30,16.70,7.18,7.18,6.19,42.37,40.13,20.02,9.52,11.67,12.03,8.44,6.82,8.26,37.97,29.89,16.52,14.63,11.94,17.95,10.95,11.22,9.25,31.33,23.34,18.49,19.57,16.34,25.04,6.82,7.27,6.37,35.19,33.21,20.92,10.32,9.96,13.02,8.08,8.17,8.35,29.53,27.29,19.12,13.64,11.85,20.38,10.32,11.04,8.26,25.40,20.47,21.81,24.15,18.40,26.39,41.47,42.28,41.38,20.02,9.52,14.72,31.33,34.83,32.94,36.00,35.46,34.92,24.06,11.85,16.88,17.68,18.31,17.06,29.98,30.97,30.25,25.67,15.62,18.85,12.48,13.91,14.36,13.64,14.09,13.91,37.88,28.37,28.46,7.54,10.32,10.05,11.04,11.67,12.03,44.08,37.25,32.50,9.61,10.59,11.58,10.41,11.22,11.58,42.64,37.52,29.71,13.02,12.12,14.27,12.57,13.20,13.02,38.06,27.29,27.92,8.35,8.62,10.68,11.13,11.40,11.85,43.36,35.46,29.71,9.87,9.87,11.49,10.95,12.12,10.59,41.11,36.36,28.99,12.48,11.40,14.36,50.27,50.00,51.17,53.41,53.95,56.64,52.78,51.35,53.68,48.92,49.01,49.82,48.38,48.83,49.28,46.50,43.27,51.17,47.85,48.03,49.19,43.63,45.78,45.78,41.29,35.82,46.59,36.36,34.38,40.39,39.05,41.92,44.61,31.42,26.57,44.52,33.03,31.15,36.71,31.15,34.02,39.41,23.16,21.45,30.79,30.43,29.08,33.84,27.20,30.52,33.48,20.65,20.02,24.51,35.64,32.23,39.05,37.07,40.93,42.37,27.38,23.97,40.13,32.23,29.89,36.45,28.19,32.32,36.27,23.61,21.90,27.20,29.17,28.99,32.14,24.87,29.26,30.07,22.08,20.83,23.70
19.93,20.65,21.81,44.43,41.83,35.19,15.35,15.53,17.24,16.52,17.50,17.59,45.87,44.61,29.26,12.93,13.55,14.54,14.90,14.54,15.71,43.63,43.45,19.57,13.02,12.57,14.72,6.73,6.73,8.17,41.47,43.00,18.40,8.98,10.77,11.40,6.73,5.57,6.64,33.93,32.05,21.01,13.64,9.16,18.67,9.34,10.68,7.63,26.48,24.33,27.29,20.20,16.61,24.60,6.19,7.54,6.46,33.30,31.78,22.53,9.52,10.23,11.58,7.36,8.08,7.45,25.67,24.96,25.13,15.26,11.85,20.29,11.22,11.04,8.35,20.38,18.31,29.44,21.72,18.58,25.13,42.46,44.43,43.72,21.90,18.85,16.79,33.30,37.61,33.75,37.70,39.14,38.87,22.80,14.36,14.00,18.49,21.10,19.66,33.39,35.55,34.11,23.25,15.71,12.93,15.08,15.80,15.89,13.64,15.26,14.18,40.13,31.24,29.80,8.53,10.05,9.87,13.02,13.55,13.20,43.72,39.05,28.73,9.78,10.77,12.48,11.76,12.75,13.38,41.83,38.78,23.07,13.02,11.49,13.82,14.18,15.26,13.46,38.60,30.34,27.56,8.44,9.78,10.05,12.66,13.02,12.75,42.19,36.09,26.12,9.52,10.95,11.31,11.22,12.21,11.94,38.60,35.64,21.63,11.67,11.94,14.09,51.71,51.53,52.42,56.37,55.75,59.96,53.86,52.60,54.67,51.08,50.99,51.80,50.45,50.90,51.35,49.82,46.86,52.78,51.08,50.09,51.17,47.31,48.38,48.20,44.25,41.20,49.64,39.05,36.89,42.82,47.58,47.58,50.00,33.93,28.37,45.51,35.64,33.12,39.14,39.77,39.68,43.81,24.42,21.99,33.03,32.50,31.69,36.98,34.20,35.64,37.52,23.16,19.93,25.13,37.52,35.82,41.92,45.87,46.86,48.83,30.25,26.30,43.00,35.01,33.48,38.96,38.06,38.33,41.20,24.78,22.80,30.97,33.03,31.06,36.18,32.76,34.47,35.46,22.44,21.18,23.79
16.52,15.98,16.79,44.43,36.54,44.97,13.02,14.54,14.27,14.54,14.45,15.44,45.78,41.29,46.14,13.64,13.82,16.16,13.46,13.55,13.73,45.96,40.31,44.88,16.25,14.54,20.20,8.44,8.44,8.08,42.55,39.32,28.73,12.21,18.40,15.53,7.81,7.72,7.36,40.66,33.03,22.08,21.36,15.26,27.83,11.58,13.46,10.59,37.07,32.50,19.93,32.68,26.66,35.55,8.53,8.80,7.81,36.80,42.73,25.85,15.44,16.07,19.03,9.43,10.23,9.34,35.01,43.54,19.93,26.21,19.30,32.68,15.80,17.50,12.48,31.69,41.65,20.47,36.54,30.52,39.32,35.01,36.71,35.37,14.00,9.25,15.62,21.99,28.01,22.08,27.83,28.64,28.64,21.27,6.91,21.54,11.58,12.03,12.48,22.98,24.60,23.43,25.49,8.89,25.40,11.49,11.22,12.21,7.99,8.35,9.52,35.01,19.39,32.68,6.73,7.99,7.54,8.17,8.26,8.98,41.47,31.06,38.60,10.59,11.40,11.76,8.26,8.80,9.07,41.56,33.66,34.83,15.80,12.48,17.95,7.18,8.35,8.17,33.75,16.43,30.43,5.48,6.91,6.91,7.81,7.18,7.09,39.05,26.93,33.39,9.61,8.08,11.40,7.54,7.90,7.27,37.07,29.26,31.15,14.81,10.95,17.95,45.69,44.88,45.78,48.38,51.26,47.76,46.41,44.52,49.19,44.17,43.09,45.33,47.04,49.10,46.59,36.71,33.21,43.63,42.01,41.83,43.81,43.63,46.50,43.63,28.64,24.96,36.09,25.13,23.61,29.44,33.66,40.31,33.12,20.29,16.43,28.73,21.81,20.38,24.42,28.01,33.30,29.71,15.08,14.45,17.59,20.29,19.21,22.44,22.08,26.93,26.84,14.90,13.46,13.55,23.88,22.08,27.56,31.24,39.23,31.87,17.41,15.71,26.66,20.74,18.22,24.42,25.13,31.33,25.85,14.99,13.02,16.07,19.30,17.68,20.65,19.12,23.88,21.81,13.91,13.29,13.11
41.02,40.31,41.20,20.29,22.80,35.10,42.73,42.55,43.54,38.15,39.50,38.96,19.75,27.38,36.27,43.54,42.82,43.18,38.42,39.32,38.15,20.38,29.98,36.89,43.72,43.63,44.08,45.51,44.52,44.17,12.30,23.97,26.75,43.54,42.37,43.18,44.61,43.36,43.72,10.68,19.75,28.55,39.50,38.78,39.95,42.73,42.19,42.46,13.64,18.04,30.07,37.79,36.98,38.42,39.50,40.57,41.47,10.14,23.43,23.88,39.14,36.71,39.77,40.04,38.51,38.24,10.23,21.99,25.31,35.82,34.47,36.36,38.87,38.69,39.23,12.03,18.49,29.35,33.30,32.05,35.19,47.49,47.58,47.67,25.67,33.12,21.72,44.43,46.77,45.33,46.95,46.68,46.86,20.74,28.64,24.15,37.52,36.80,37.16,44.79,45.69,45.78,18.04,26.93,24.60,32.32,31.06,33.12,35.10,34.92,34.02,26.48,31.78,19.75,39.95,39.50,40.31,31.42,30.97,31.69,29.35,36.45,18.31,34.20,32.68,33.66,29.44,28.37,29.53,28.82,36.62,18.22,31.24,29.44,31.24,28.64,29.62,29.62,28.46,33.30,19.39,33.66,31.24,33.84,26.03,27.02,27.11,30.88,36.71,22.17,27.56,26.21,27.11,23.79,23.25,25.13,30.07,36.62,21.27,25.13,23.07,25.40,46.68,46.77,46.95,50.00,50.99,48.56,48.38,48.38,47.94,46.41,47.31,46.50,49.19,48.56,49.19,47.13,46.41,47.40,46.41,46.95,46.50,45.42,46.50,46.68,44.79,41.74,47.13,42.55,42.73,43.18,42.37,43.27,41.74,41.02,39.23,42.82,41.20,40.04,42.01,36.09,36.00,38.51,34.65,31.51,39.77,38.87,37.16,40.93,34.65,34.92,36.98,29.35,25.13,35.73,40.13,39.41,39.68,41.47,43.00,38.96,37.07,33.93,39.77,38.69,36.45,39.41,36.09,36.27,36.54,30.34,26.84,35.37,35.55,33.84,37.79,32.68,35.28,34.74,25.22,22.98,31.51
47.22,47.49,47.22,42.10,13.64,48.74,46.32,46.05,47.67,46.77,46.86,46.77,44.08,14.45,48.92,46.59,45.78,46.86,46.95,46.50,46.86,42.91,15.98,49.10,46.68,46.95,47.13,42.19,43.45,41.83,36.36,10.77,46.23,43.63,43.72,43.27,44.17,44.25,44.52,35.64,10.50,46.32,43.63,43.45,43.99,44.25,44.34,44.25,35.91,8.98,45.96,43.27,42.82,43.45,41.83,41.56,41.74,36.62,10.32,47.13,42.55,42.10,43.45,41.74,42.55,41.83,34.74,9.43,45.60,42.82,42.64,44.25,43.63,43.09,42.91,36.00,10.05,46.23,44.70,43.36,44.17,41.38,42.19,42.19,39.59,24.87,42.64,43.99,43.72,43.45,42.37,42.28,43.27,41.29,23.97,44.70,45.15,44.97,44.17,43.00,43.54,43.54,41.56,22.17,44.17,44.70,44.61,43.72,36.09,34.38,35.28,32.94,18.85,40.31,38.51,37.43,37.97,35.64,34.47,34.74,30.34,21.10,39.86,40.31,38.96,39.77,35.82,35.55,35.10,25.67,20.20,37.88,41.11,40.57,40.75,31.33,31.51,31.51,30.52,18.04,39.77,35.46,33.84,35.82,33.21,32.59,33.84,28.19,19.30,38.87,37.79,36.98,36.27,32.32,33.39,32.68,26.39,17.41,38.06,38.24,39.32,37.61,41.92,41.74,41.74,43.27,39.86,42.91,36.80,36.89,37.52,42.37,41.74,41.56,44.88,39.95,44.52,38.42,39.77,38.33,42.55,42.28,41.65,45.51,42.19,45.69,40.57,41.11,39.59,35.19,34.83,35.73,40.22,35.46,39.77,34.29,34.74,34.29,34.02,36.09,36.00,41.65,37.07,43.63,33.57,33.48,34.29,34.11,35.91,35.55,41.11,36.89,44.08,32.68,34.56,32.23,34.92,34.92,35.73,39.95,34.38,39.77,32.23,33.39,33.93,33.21,34.47,34.47,41.20,35.73,43.45,31.69,32.14,32.68,33.57,33.48,33.84,39.86,35.73,43.09,30.25,32.23,29.98
29.62,32.14,31.69,29.62,44.08,15.26,28.28,24.15,31.06,26.39,27.56,27.92,28.19,46.86,17.06,26.21,22.35,29.17,24.69,23.97,24.69,28.37,46.05,16.25,27.20,21.81,28.73,26.48,23.07,25.31,26.84,33.66,8.80,25.31,23.34,28.01,25.31,24.78,24.69,20.56,25.13,10.59,22.08,19.84,25.22,26.12,26.21,25.94,17.86,19.75,13.29,19.57,18.22,24.51,19.57,17.77,20.92,25.22,28.73,10.14,16.97,14.45,20.47,19.03,18.76,18.58,16.88,19.48,9.43,15.35,13.82,18.76,19.39,19.75,20.02,15.71,15.17,12.21,14.63,13.02,19.21,45.24,45.42,45.24,29.44,34.20,27.11,44.79,45.24,45.24,43.90,44.17,43.99,26.21,32.05,28.10,32.76,33.75,33.21,41.38,42.55,42.82,23.52,32.32,26.66,24.69,25.67,25.94,25.49,26.12,27.02,33.48,36.54,23.25,26.93,25.40,28.28,20.83,21.36,21.81,36.45,40.48,22.17,20.83,18.76,21.90,18.49,18.76,19.12,37.79,40.48,19.66,20.65,16.34,20.92,24.15,24.78,24.24,36.54,37.88,26.30,25.13,25.76,26.39,20.92,21.81,21.99,39.32,41.56,27.20,18.31,18.40,19.93,19.48,19.39,19.57,40.48,41.83,24.15,17.59,16.25,19.03,45.42,45.24,45.51,51.62,51.71,52.06,48.92,49.01,48.56,44.88,45.24,44.70,51.44,51.71,50.63,47.13,46.95,48.11,43.90,43.90,44.17,49.73,50.81,50.00,44.17,42.10,47.40,37.88,36.09,40.22,46.05,48.11,47.76,37.07,33.12,42.37,36.45,33.66,38.42,40.22,41.47,44.61,28.19,24.78,35.91,31.87,32.50,35.73,37.07,39.32,42.37,23.88,21.45,28.01,36.36,35.55,37.88,44.88,47.85,46.59,36.54,32.76,41.29,35.01,33.30,36.45,40.75,40.93,42.01,27.92,25.13,34.56,33.12,31.24,34.38,36.62,39.41,39.50,25.22,23.97,29.26
19.12,20.11,21.18,32.23,28.19,22.17,12.39,12.75,12.93,17.77,17.06,18.04,36.71,38.06,25.04,10.77,10.59,10.68,14.54,14.36,15.35,36.09,38.15,20.11,9.87,10.32,11.40,7.00,6.37,6.55,23.97,31.87,15.44,7.18,9.07,8.62,6.82,5.66,5.75,18.13,23.52,14.18,8.89,7.63,10.05,7.09,7.18,6.64,16.34,17.86,15.35,11.76,9.96,14.45,6.19,5.83,6.91,19.12,24.60,17.50,7.18,7.72,7.99,6.82,5.12,6.28,13.38,18.13,15.80,9.78,7.90,10.68,6.82,7.36,5.39,12.39,14.36,17.95,14.72,11.85,16.70,36.54,37.43,37.07,14.36,18.04,25.13,29.44,31.06,28.55,34.65,34.56,33.75,12.12,9.43,15.44,16.43,17.50,17.41,31.42,32.23,32.05,14.54,11.49,14.18,12.12,12.39,11.13,10.86,11.85,12.03,17.32,12.57,13.82,6.55,6.91,7.81,8.17,8.89,8.98,27.38,27.38,17.32,5.83,7.18,7.27,7.72,7.90,7.27,27.29,29.26,16.70,6.28,7.18,7.81,10.14,10.50,10.68,16.79,12.93,11.04,6.55,7.00,7.72,8.44,7.90,8.17,23.43,22.44,14.27,5.83,6.10,7.54,7.18,7.18,6.46,23.88,24.96,14.90,8.08,7.54,7.18,42.10,42.10,42.82,48.11,49.37,48.65,43.18,42.28,45.42,40.75,40.75,41.83,46.68,47.04,47.49,38.69,35.64,42.73,40.13,39.32,40.93,43.09,44.34,45.42,33.57,30.16,40.13,30.88,29.44,32.94,42.28,44.08,45.06,24.96,22.26,33.93,28.90,26.75,31.78,33.93,33.84,39.14,18.94,15.62,26.12,25.76,24.33,29.53,29.26,28.73,34.74,16.52,12.84,21.63,30.25,28.90,32.85,39.50,41.11,42.55,22.98,19.66,31.96,27.47,25.22,31.51,31.51,30.97,36.18,19.12,14.72,25.85,25.49,22.98,29.71,27.11,28.01,30.97,15.62,12.21,22.08
21.36,21.45,22.17,34.38,35.37,16.88,12.03,13.64,13.73,17.32,17.86,18.40,36.89,39.68,15.17,11.49,11.58,14.09,15.44,14.36,15.35,35.19,40.39,11.94,11.04,11.85,14.09,7.54,6.01,7.36,29.71,38.69,11.40,8.08,7.90,8.89,6.82,7.00,6.73,24.24,29.80,11.76,8.35,6.55,11.22,8.08,8.62,7.54,20.47,24.69,14.00,12.39,10.77,15.26,6.73,6.19,6.91,25.76,27.83,12.03,7.99,7.63,8.08,7.45,6.46,7.36,17.59,19.93,11.85,9.69,7.18,11.31,8.26,7.90,7.72,16.25,13.29,14.45,11.04,9.78,14.54,36.36,36.89,37.07,17.77,18.04,12.30,31.87,35.28,31.60,34.65,35.01,34.29,19.75,16.07,10.05,17.77,19.84,17.06,30.97,32.23,30.79,19.66,16.61,10.14,10.95,12.84,11.49,14.63,14.81,14.09,34.83,28.55,24.69,9.34,9.52,9.43,14.90,14.36,14.63,40.66,39.86,25.94,9.52,10.86,10.68,14.81,15.35,14.27,39.50,39.68,24.60,12.30,11.94,12.48,13.82,14.99,15.98,34.20,28.73,22.71,9.61,10.95,10.77,15.80,14.54,15.26,39.23,37.61,24.51,10.05,11.67,11.76,15.80,15.80,16.70,38.96,37.88,21.81,12.75,12.84,13.29,35.37,35.73,35.10,41.74,43.09,36.62,40.31,40.93,39.23,34.02,35.10,33.66,44.43,45.78,41.38,35.10,34.11,36.62,33.75,33.84,34.20,42.91,44.52,42.19,31.33,28.46,34.92,25.85,24.78,28.90,32.23,36.71,27.83,21.90,18.04,28.19,23.25,23.52,27.11,28.55,31.60,26.66,15.62,14.36,20.65,22.53,22.62,23.88,24.15,27.47,24.69,15.98,13.73,18.58,27.02,26.75,29.71,31.15,36.45,28.10,19.21,16.97,27.11,24.87,23.70,27.20,28.64,31.06,25.76,16.25,14.63,20.20,24.96,23.52,25.76,23.79,28.46,23.07,15.98,16.43,17.68
26.48,28.90,28.90,30.70,42.19,15.08,17.15,18.31,18.31,23.16,22.08,24.51,27.11,44.70,23.97,11.13,10.59,10.95,18.31,18.22,20.92,23.70,43.09,27.38,9.96,9.69,10.50,8.44,8.26,8.08,24.96,43.99,19.84,7.90,7.99,9.87,8.80,7.63,6.91,16.43,36.71,23.52,8.08,8.62,8.89,9.16,9.16,9.16,13.64,28.99,29.89,10.68,9.78,12.12,8.08,7.90,7.18,20.65,36.80,18.94,7.18,6.91,8.44,6.82,7.90,8.53,14.45,29.35,22.44,8.53,8.89,8.53,9.07,7.36,8.53,12.21,23.16,27.65,10.23,9.43,11.40,37.52,37.79,38.42,14.90,14.90,17.15,39.05,40.75,38.24,35.37,34.47,35.55,14.36,17.41,19.48,24.06,26.12,24.51,32.68,33.03,32.76,14.27,20.92,19.03,16.25,17.59,16.07,14.81,14.81,16.34,34.74,35.28,15.80,8.98,9.43,9.25,13.64,14.45,13.11,38.33,42.91,15.80,10.50,8.89,11.67,13.38,13.29,13.73,35.64,41.20,15.62,12.75,11.49,11.76,15.08,15.80,15.89,34.11,34.74,16.25,10.41,9.87,11.31,14.81,14.18,14.09,37.07,41.38,19.66,9.96,11.49,12.48,14.36,14.81,15.89,34.74,40.48,18.94,12.84,14.90,12.21,40.48,40.57,39.86,45.33,47.13,42.73,44.61,44.79,44.17,38.33,39.59,38.33,46.32,47.67,47.04,41.38,38.06,41.92,38.06,37.88,37.88,46.05,46.95,47.31,36.45,33.48,40.84,28.55,28.10,30.61,34.74,39.05,35.19,21.90,21.01,28.99,27.56,26.75,27.92,32.59,35.19,38.96,15.26,14.90,19.93,25.40,24.96,27.02,29.89,33.21,36.62,15.17,14.18,15.80,28.90,26.75,30.43,36.36,40.75,35.46,20.47,19.30,27.83,25.67,25.85,27.83,33.21,36.00,37.97,14.99,14.90,19.57,24.78,25.58,27.38,30.52,34.02,36.62,15.53,15.26,16.34
21.99,23.07,23.70,43.81,41.20,39.41,16.25,18.04,17.95,18.13,18.85,19.21,45.51,42.73,35.37,14.63,14.99,15.89,16.43,16.61,18.13,42.73,42.64,23.52,14.18,14.72,16.70,8.71,8.80,8.80,39.59,42.73,21.36,11.49,14.00,11.40,7.72,6.82,7.63,29.17,32.05,21.81,12.75,11.31,16.79,7.81,7.99,7.63,22.17,25.67,28.01,18.49,15.71,22.62,7.27,7.45,7.09,31.15,31.69,22.53,11.49,12.30,11.40,6.46,7.36,7.72,21.81,25.40,26.21,12.39,11.58,17.06,7.63,8.71,6.73,16.88,21.72,31.15,21.36,17.59,25.67,42.01,43.54,42.46,17.86,7.99,14.72,34.02,38.24,34.74,35.64,37.79,36.89,19.75,9.61,14.81,17.50,18.49,17.77,30.97,31.78,32.50,22.26,11.67,16.25,14.81,14.81,14.72,12.39,13.02,11.85,38.33,28.10,32.76,7.72,9.07,10.41,10.41,10.05,10.50,42.55,36.89,31.96,8.35,9.25,9.96,9.07,9.78,9.16,41.20,38.15,27.92,10.59,10.05,12.12,11.85,12.57,12.12,36.89,28.01,30.16,7.90,9.07,10.68,10.14,10.05,10.41,41.65,34.56,29.71,7.18,8.44,8.71,9.34,10.77,10.41,39.05,36.36,25.22,10.41,9.52,11.49,52.60,51.89,53.86,57.81,57.81,61.22,52.69,51.35,54.85,51.71,50.90,52.96,50.72,51.97,52.33,45.24,43.09,51.26,50.90,50.27,52.24,48.03,49.55,48.20,39.50,35.55,47.04,33.75,31.42,37.97,43.63,47.76,44.97,29.89,24.87,42.28,29.71,28.90,33.84,36.80,39.86,42.37,19.84,17.15,27.92,27.29,26.84,31.87,32.05,35.64,36.00,17.68,16.07,19.93,31.78,30.88,36.00,43.27,47.40,44.61,26.21,22.35,39.05,29.89,27.83,33.30,34.83,38.06,39.23,19.21,16.70,24.87,27.11,26.03,30.16,30.52,33.75,32.76,17.77,15.35,19.48
